paymentId,originAccount,destinationAccount,amount
69a99824-b43c-4de5-a5f9-53627414ec4b,NL49726268182090,NL62185887412509,€74068.73
d51ac0da-f24f-4ea7-8139-9e7f9c4c302b,NL64182549384087,NL11893318617209,€742558.25
f2cc9d69-35ab-4e59-b17f-6e4233db1847,NL20098483280254,NL60992721071841,€297530.76
53de59ab-b333-483a-8c5f-a7c93b37f689,NL97342503366312,NL74311106645040,€762594.90
946ab015-9850-4eab-aef8-11f657a78e02,NL6852703080573,NL45525444168352,€626601.16
6da76743-7fac-4c67-b780-8671d290ffaf,NL57438175438516,NL37367577397719,€659414.21
5e7759b5-a827-4f71-aec2-3cc95be41c52,NL84853040903099,NL85929589326445,€634537.92
653d260c-6a09-4310-856c-82584490d22d,NL8523982454754,NL79035855141810,€674264.25
d12bc378-a01c-478b-afe2-79322732ac8a,NL46208536022547,NL65848139983080,€319634.11
87c146dc-38e4-46dc-8f1e-b68def0833ef,NL7240190373628,NL8793573172644,€710003.44
258b88ce-1e90-402d-ab30-e6bd5aa75955,NL74589453935731,NL92631871810151,€649820.78
53099af4-8e24-4203-807c-b06e2e4aeb42,NL12777370825009,NL94152005963709,€419620.45
398ce2aa-3328-4da0-a073-1918fcc453c8,NL92477211184792,NL10672069557381,€935798.12
7a7d9dfe-b539-4d37-8edb-60a7a07fda04,NL52226068782151,NL51596719604379,€792659.55
dbd83b56-9ce8-4c1f-b2ed-5e3c997364dc,NL86898445650638,NL25739328060511,€1532.37
0fa4cab9-86a7-4f17-a931-742014806810,NL4820428005092,NL17838542776043,€166094.84
7b8d5cc8-327f-4072-b4cb-08a6e72f7697,NL12051380861134,NL8479144389641,€75929.70
b33ba39a-4843-42a0-93d8-24bbd5c1a72f,NL13415131445716,NL63072305272795,€453701.94
f4770110-617a-424c-bde1-11d393873ebf,NL87058272133377,NL8468062552190,€384435.00
3129455e-8736-4687-bbcd-978667bf6649,NL31019803029506,NL53099101255570,€555229.20
a2cda62b-5ae3-4b44-b223-5e8c5a00f9c1,NL79577968481247,NL97456930403281,€732448.07
7e144ecc-e3b9-4bb1-a1a5-8994a27fc893,NL83251236193208,NL92516055142847,€17476.27
52fdc68e-3c89-4b18-959e-68be32633439,NL26886872440032,NL32379556536885,€57749.61
3ef678fc-4d9b-4024-bef8-52ba144490c9,NL82819231142328,NL53742307764015,€917541.32
5d42fbc6-7459-4547-bf48-a6a668ef4663,NL68623390848851,NL1328669723424,€285871.40
4e8c8ed5-1768-42e8-a8c3-64548ca0f5d1,NL1540811974900,NL72141449276863,€397745.28
15b481ff-f840-41f7-bfd4-7dc2fc728208,NL48369408875325,NL38779973837398,€136567.26
60323cdd-125e-43d1-a265-05403eb1bb13,NL95983736730168,NL69763984869120,€203136.28
644a5691-e3e9-4b71-93d5-9a12d7ee35ad,NL54694882644499,NL70000375031366,€181531.92
1d78d65c-0cab-4759-9b73-dba8813dd84d,NL4223219830841,NL21265389920253,€624260.76
303f0d3b-4ce2-4702-90f3-b209c6b94a3a,NL18074030999017,NL87903656179606,€108732.43
aa9f44a8-7053-44f6-b20e-ba7c2de45fd7,NL11738771294816,NL3664538954254,€960241.69
61ef1752-a65e-4908-a954-d68d909eac13,NL49369187125560,NL33179615544459,€663389.71
2d967432-d099-4fdb-8392-ef352a2ef7fa,NL55886743947645,NL54403612098218,€760535.04
cedd2f51-4ff6-43ad-9ed2-5c23715bfc94,NL47855025866858,NL64881166729508,€589625.18
00134f56-daac-4235-ae64-c8ce602c8c7b,NL12374563782284,NL90767432067447,€471299.60
94455f5b-efb2-4f7c-8e47-431e9a51204f,NL51651335412406,NL86703227477624,€544630.27
6ad3f8a8-688e-4d2a-a148-0acad27009c6,NL88556085313660,NL75968889204675,€10742.18
dd2e42f7-bbe6-477d-b181-2ee6e2ec777c,NL82119223054824,NL6612556065378,€704691.32
93add1b4-1b6f-4cb9-92fc-fbfa45b64d1b,NL19056180905517,NL8048553760538,€301389.09
aace65e3-fd4f-49fc-bbaa-addbaa2e27c3,NL52415941119442,NL82395333535214,€747469.01
1d40bcfb-08c2-4d09-9535-452399b6b5da,NL89378154569668,NL72674409731809,€135439.04
de693ad8-f21d-4ab4-b922-81a3fc1602a1,NL51640848121571,NL500634787144,€590352.37
487521fa-cc7e-496d-97cf-bf92b6352ad3,NL44155246589933,NL75468827820553,€30437.82
0e816829-e7f3-4d0c-9d1d-18a9e260cca6,NL79617790043464,NL68169477865206,€235083.57
9fd707f0-28a1-4ca4-bf18-6cab7e08e927,NL14166388688604,NL25610762755967,€991849.41
733a835a-814d-493c-95e9-c309b3f3ef1f,NL26752985813359,NL80088171004550,€646981.01
252b88a5-c042-4a95-a582-221a4bcc2155,NL8971264025414,NL27981612795719,€243508.16
d4f42f10-334e-4eff-9944-6ccfa55f63f4,NL41073349288356,NL8652599816180,€529017.55
53521d67-b98d-499f-8917-5d65847d3fa6,NL64684489795190,NL53683763380027,€859886.05
eefb37ba-acac-444c-97d5-acd6f1dd5416,NL42964268146868,NL4133140100116,€676157.83
9754b59d-6242-4b85-ae81-7d4510a93a0f,NL9582854024502,NL51609419473782,€403583.73
9d53299d-205e-4a37-b4c3-5e27ce5c5973,NL21497966947646,NL7117610017870,€733767.05
0e776195-6873-44b9-8681-8c01697c0a13,NL15765702034396,NL76947720831265,€904477.27
499fde65-0060-42b0-85e1-943290c3ff43,NL47651455025745,NL26322491593972,€664574.41
b52fc47f-8bf4-413c-9a0a-3bdb4bed4985,NL82093068438708,NL63384814699769,€958595.26
8cda4974-8533-49a7-aeaa-290e07918e2d,NL73111490797022,NL20162751043198,€510694.22
9497aaf1-7c93-4821-bff2-b9d3033310e1,NL56521991058606,NL17310198728542,€645450.22
89c3a995-d716-4783-89bf-261d216e6900,NL89783093786989,NL89842766644694,€248808.24
207d943e-2f01-487b-8807-cda25c352f91,NL47517137646478,NL97887294553785,€423020.10
5f226e2b-e49b-45a1-8dbd-295f5f5892fe,NL33474285232719,NL90519906595222,€379323.67
89ab70b4-80c7-4f93-92f0-4b344a3cbb50,NL80778413955824,NL61516231140494,€746048.90
93af17f2-7463-4f17-a211-0cb9d22de573,NL64914103000991,NL64209491274969,€593239.46
4dcac5a6-af6e-4f5e-b599-24b6abf4b826,NL99662302600390,NL42744435634337,€230663.56
be7f76d5-7ed3-4a01-a55e-759c28a58537,NL98723208938449,NL539958095445,€367948.79
cfc7799d-6fef-4f62-80e7-2fb264a08f0d,NL45602715575535,NL31466986649799,€713669.10
56087c63-67c0-4f59-814c-922ce190d879,NL47964155795293,NL25819177272776,€894889.16
114c52fe-42cd-4afb-aef0-98ebdd038b4c,NL96501874917029,NL25000450636019,€522259.08
f0bccca0-d43e-460b-944e-e2783f267479,NL3694004233638,NL6244339852648,€758375.65
5191951a-dd2e-40bb-81c2-b19e74fc288d,NL12018158797373,NL70069966432014,€131778.92
6cf77a97-07c9-48b5-b319-ede66f7beb58,NL53033246273881,NL58838676238348,€520940.54
3b5f0e76-7839-4c6e-aadf-29bcea8a3fdd,NL65214746945096,NL62463361477190,€523508.87
4c773bfa-7f15-4024-8d59-5e64c4961f13,NL25780633072581,NL47532026640011,€945823.30
e994c98a-3b5c-4d3b-a828-db575f3077fc,NL29843612768684,NL23672249945830,€651177.32
2115c291-34ff-44a6-a0af-e165f36c22a2,NL56185771645680,NL91899325327903,€271357.08
54d6b98c-39d6-47bb-b81d-a0e7f6b1d08f,NL9600295869574,NL68255290648381,€70724.80
b9fdd28a-899d-4a5c-84b2-43c3521ca0ed,NL40410842520040,NL1683856220659,€627166.60
d783e931-1db1-46da-9152-8992806b65de,NL61297688811326,NL69266427961832,€4329.10
2690265e-a699-409a-b885-28ea97c1618e,NL27165548569324,NL33994699961498,€349367.26
8c328775-e848-4d86-80f2-6a3ca8fa3cb3,NL92957848880224,NL50725528444138,€390348.80
ae98dc74-31c8-452d-b961-ee9339a4e820,NL91961337176323,NL31579650245442,€601382.80
aaa9e98c-c362-4f38-84fa-7bd5dac1a420,NL85009484676958,NL9926464222335,€133826.77
43b04413-bcfc-4594-988c-dad0aeceb976,NL13403004916624,NL23479236218681,€973271.45
85e8e910-68a6-4f07-aa65-0f9ede7b7686,NL30208666477350,NL3622541153134,€728258.38
0b68f140-d537-480f-8e37-805cf19b4c7d,NL22743310597676,NL97261322830947,€432410.33
4db45c38-0798-42a2-bf8a-fc70bceebe59,NL79822803390364,NL53430198367922,€94761.85
81fe7ce8-c0cd-4dc2-b5a5-a79e75172caa,NL27767300496927,NL27148131622892,€96325.67
fc4e3c55-ee0b-4295-93a6-e35b41d263c6,NL60763813223808,NL97859347471151,€312972.61
48f1b031-88b6-494f-ad3b-b293f81d14f2,NL9101986913611,NL9940272046748,€922146.24
2c42f815-70cf-4b8e-bfbb-b6e50868b77c,NL71472300561299,NL24487647519085,€525679.26
ee15517f-4ec5-4a47-a26f-74c5e590fa9f,NL88095293891922,NL91393502529459,€553246.81
cca2bfc6-3c62-4609-a36e-073f41dbdadc,NL68621700046867,NL47540999568377,€325148.10
af5338d0-3347-44a8-9b6d-f059584d5c8a,NL30907063261126,NL18674502836236,€713306.07
5da9f2da-265b-4f38-89eb-477d09ed9bcc,NL37735025325536,NL41912870315019,€830939.78
aea6f452-fbf1-4954-8982-118fbe1ccf94,NL51968635680491,NL35576339771813,€533642.49
59ee4d5e-30be-43e7-89d1-949adf1459a4,NL19001088528720,NL25965770837850,€967535.59
f95d5ea9-52ab-4393-a57e-26dd346d6982,NL69233239179908,NL56046656217103,€492141.31
0fcfda8a-2a6b-4875-813b-bed47b4262e5,NL11650659752653,NL13972238737712,€564704.62
210353c1-7e48-4581-91ee-d6801cc6f549,NL36557434848930,NL50291542238515,€32307.48
c80223ee-3fd5-4478-9e16-5875abc890c5,NL89080723551765,NL1501596251916,€901171.70
cb00a26d-8764-4783-8929-d95c87c5d0f7,NL72104535190241,NL39289929635405,€848878.04
8606c896-3ced-4365-9a6d-54ae19583dd4,NL70157157307182,NL64465116447953,€716878.89
1ac630ab-3df8-406d-828a-81a1d2653d84,NL82393274972381,NL82250460551561,€671744.02
af79a335-d3a3-4ae3-ad2f-22d9577b6b8f,NL17981945505093,NL1517562411090,€928249.92
501baa77-2968-40ad-8599-d00f9ca9f6f1,NL15074126421721,NL9390885038123,€381023.64
dfa3171b-465f-413c-a91c-a1d2298f3297,NL38569732548458,NL32991242348117,€751227.79
5581026f-3115-4ea6-9694-de492f2feaa6,NL51395116938125,NL78180101863068,€490036.84
4fcdc018-23d4-42d6-bc1d-73d95a5b14f1,NL93424322118605,NL17131943940468,€623887.07
1fec07c0-36b1-4c0a-90c6-4d4761c82b5d,NL91871309099438,NL99242284946881,€563142.76
198d0330-24b1-4478-a468-1ffe336ea79b,NL29980053689420,NL98223258664697,€391656.80
b48d1e22-f2de-43cd-80db-d5c7389ac336,NL27537364439080,NL31089839184140,€884795.98
3f210b4e-b0d5-4334-b7d6-219f5d066a15,NL26173503796088,NL97823841430168,€125821.71
40aec127-ef92-4619-bf05-690b1387a7de,NL49313667079882,NL19472130232040,€362332.24
f42b5c74-3238-412c-8a8d-9764fed640d8,NL58295909938934,NL62803654257286,€485267.82
8c3c289a-0643-405d-9898-8a95484108c3,NL64200280843691,NL50516297011672,€496106.23
2784f21e-d5a5-4458-9921-3dae5ffe9373,NL43632965722003,NL7837852033916,€572838.63
1ee8d5f6-c251-4eae-ad00-7fb02360ad6c,NL33548530814297,NL12627796522469,€693096.95
8069b4b6-f02d-4ebe-a160-9b1e062b511a,NL24639482586350,NL18783617701283,€396307.93
33b8bee7-4f73-4263-9eb8-899844731408,NL46850332430357,NL43098099194163,€959774.02
ff8a5916-5e80-4ac1-8130-c974ceac8900,NL41800344000681,NL61086980667393,€564154.63
3ca0f23d-88cf-4982-a4c0-dad8197265a0,NL7410888116552,NL64282616917320,€948735.44
4f38abb8-fcb9-4ab8-87d3-75fce5122463,NL53467256479373,NL99157127090098,€585329.14
ce8b33f0-4caf-45ed-837e-ecb8e1e17966,NL43441626140738,NL66075825143828,€170064.97
19d4280e-fbc2-487f-8fc8-4773aa12b365,NL6540908326820,NL47721647034149,€78509.13
97496b7d-d6a3-47a4-9be3-f1efa3ea1a4f,NL77286547533431,NL57717414207073,€517587.31
e5a95360-9acd-46a4-ab4d-e14610083d05,NL79676102387743,NL44041568564469,€394627.10
0c453fc4-aa84-491f-b6ae-b96b22c31a39,NL97690950043898,NL82808115098637,€38935.39
8d40a0ab-c896-41b2-9f2a-b32ce1df3dc3,NL36394210058500,NL68550388017980,€296914.12
045aded0-cc0b-4e1e-aee9-7e17b248c821,NL63932685056659,NL25172881213197,€711643.10
520f000d-2e18-4bb2-97cc-05a10ee87208,NL65799751101857,NL3876471803124,€833397.60
d99b3b83-30e6-4adc-92d3-c89f76a2d087,NL99185444526397,NL16740197584601,€81229.95
5af7647b-1924-47f2-9e90-44600c97f8b4,NL84493851739458,NL1335129838958,€554192.06
b9606711-a5f1-4c4c-9623-3cadf5247104,NL11406704860436,NL21098701146782,€561773.15
5f8c1516-648b-4b52-8743-e60422465deb,NL85949559974975,NL39709649635588,€446319.82
9e07f34d-a1a5-4b59-a94c-6dc23ca9b233,NL43868898165426,NL52412966521104,€88748.77
84735598-d610-4d44-be62-3925011904ea,NL61525924038337,NL28101565454519,€912936.85
8dbe3f07-92e2-48bc-85f2-8a939f2bbccc,NL12375228888813,NL56991553988341,€759295.90
680b77df-2e4f-46e5-84bf-3594fa04ebad,NL11933517973034,NL2977278180819,€76143.55
309982d4-b9d8-488e-b52b-6edaaee9fb06,NL89671787936925,NL70641850647604,€114486.33
0c67e14d-7c9b-4e08-ac3d-fc0b910bb9e7,NL14391120147914,NL37703815448518,€722198.20
81a5121c-f62f-4e6b-b438-f80a448ecf18,NL94843597394550,NL19483939483610,€514121.59
fdfdd08f-d780-4a87-926a-2d1f1a8808c1,NL29702208811260,NL5751878443423,€250280.52
5884537d-9c1a-455d-a8d5-6ded89975475,NL20804826494395,NL87976252642494,€653064.79
89352fb6-443c-4b5b-86df-51056e5e8009,NL58797354855428,NL19106899698939,€168319.85
d1d08e4e-0520-4f1b-93c3-1b999d8ad555,NL8615247318707,NL60568305481228,€714053.81
b04d0eb1-40a8-4edf-923a-2d76310a9838,NL34343814779467,NL20341961139826,€349969.23
c3dae154-4386-4068-a2e6-1450c1812ef4,NL53782959995448,NL77664235402742,€771112.54
0acb84d1-fb68-40ca-8d8a-2c424fba3785,NL97775145689951,NL20387458413622,€933779.07
3fe2f3a7-da0c-4981-88d0-f5ed10400948,NL1677836959245,NL42997489349933,€969212.30
c4a6b019-39d9-47a0-aae5-2edf294919f6,NL5859727251938,NL79206016041574,€590972.06
4dc8ced3-c406-493e-9c57-124cc3879d76,NL71381139401978,NL77574162052383,€436390.13
fc10970b-8ae3-40f6-b7cc-2ff23aac8849,NL85897046097632,NL68030695503921,€383354.12
75cdb21f-c40c-4f5f-ab81-a0c70d7141c3,NL68415752543505,NL38437685321125,€446717.85
004fd2ca-caaf-4501-9450-4a3c077574a3,NL58935187146969,NL5570701464425,€382347.93
3a006fd7-a655-40ee-b637-f0043cacf37e,NL81832520181851,NL15015428154097,€942285.30
88863ff3-9e8e-482c-9366-d2b51c2550c8,NL72632697184863,NL59132993141991,€298217.26
01738534-60ca-4fea-bfdf-5463cf607028,NL28559692231998,NL29725069451056,€457315.81
70aa8446-2b67-44fa-ae8f-9a93fafabd90,NL18514195713198,NL11336120272942,€826468.32
79e0b33e-6e48-4aa9-9b17-241e32aea5c7,NL6963515418494,NL33546048765578,€58757.80
76f1597d-96f2-4508-b4c3-962234f14eda,NL8664646702768,NL86490619539725,€434367.42
ff47a6df-57b1-40ec-88bc-7a67af2f8425,NL20050137999954,NL20222375198864,€213287.72
722a531a-b333-4efe-8c35-f946c31b6b1d,NL78290220832941,NL40918901789394,€764849.39
408ab9f2-d4ee-42d6-9bf3-c81f03d9ff08,NL21152704932078,NL91694311737156,€100348.18
3d5990bf-4a8f-40c0-80e9-569d9b934fe3,NL69173916162742,NL49055025781585,€81020.09
386a7294-65a6-41c8-9419-f2db1a56e9cf,NL78121581086022,NL42650351985718,€887427.05
6a055dfc-a38c-436b-be73-0b7870863549,NL8182605586761,NL90881714893302,€267046.74
28c04fc7-46c2-46c9-9a9e-c31b41a7a46a,NL70131692102312,NL84647172708800,€72431.11
74139cbf-830a-44b9-bcb0-70a7e8691c90,NL33970411141139,NL95372650256008,€670356.89
8f481be3-285e-4d29-b2a4-c8db1ccb956d,NL82379950973535,NL52566096740821,€455086.55
617dc315-9967-489d-8695-ec5807e6f104,NL31004198179022,NL52915958811120,€31249.84
8179a917-8337-4f96-901b-e7feb21c27a4,NL88417910589201,NL82753973189481,€243561.49
532e68eb-96a8-4eb3-ba84-d4020dfeb8f1,NL21506254873476,NL90134611533657,€333952.53
76e4873a-b687-4495-b95a-c526107a6d32,NL28593532671915,NL27513366695993,€5728.84
f857a4de-7391-4236-ba23-5bfd1ba123a8,NL77200558264054,NL29869774916291,€584595.38
28ac4ec0-7e43-453b-91f1-2cc3506adb5f,NL98846270458680,NL13090340560317,€750285.47
b58a1c68-522a-4a20-9445-280170a7cce1,NL14890206721004,NL16270974691224,€164141.67
9d80a9df-32d0-44c9-b548-2985ee5ea8b5,NL18799155345219,NL95223116487661,€101555.19
f1eb604c-51b0-402f-8dae-092b918cbb04,NL40796900362308,NL89534764867321,€264777.79
ad3cd284-7502-4c19-8935-d9ace0afa182,NL12417289764706,NL85916815905655,€195736.77
7d6124c1-4ee9-4725-ad34-020d1d39286c,NL73449107278804,NL38394531460222,€187270.54
204366be-5098-43b3-8780-c26cbb2e1ef7,NL96198724377554,NL74142275085666,€684384.35
ff502e6e-0c81-4e75-9996-1b56b59a88d4,NL98959436169749,NL88690958389650,€778239.04
2ec88f0d-ee26-44a6-80fb-864c40d0c231,NL8947626910423,NL80593687071854,€628866.51
4a7bd799-0283-47e0-9111-e2c8c5499736,NL14841053922644,NL98865057430757,€616869.48
9839246b-5a01-44ed-bd3c-3f31a094640c,NL73157257412369,NL22999381358318,€40363.92
01b89caa-7609-47e9-9613-523d6462de6a,NL81074845187350,NL12108962998403,€326020.22
d08e7868-423b-4a63-82b0-6bc9ede8e6e7,NL66173424774125,NL46035772191974,€184232.71
e56470a2-09fb-46e8-8b76-05e8255638e2,NL69502447251314,NL87424879523746,€273792.38
6cd59740-8150-4d40-ace4-e3e77b1920d4,NL11404307188830,NL63814652777206,€406227.26
87c4111c-6154-42fb-882e-0b2be511a638,NL10366086378040,NL48737821253228,€462971.86
35b35025-4d81-4fc7-b7bc-81e826e99a64,NL17590105230445,NL66814290064785,€596251.26
f91abf48-f85c-4210-bc75-0725c82a5b32,NL6630728559636,NL63879659930672,€27582.93
cbb34d66-29a2-4805-a315-53b995084b45,NL60196008239901,NL37732721010817,€400050.02
73c99de1-575d-449c-8af8-51a5ee06dd38,NL12421681027659,NL33198903690234,€105539.16
4b9ad336-f720-4349-91fa-13ce970a1e09,NL99509434362934,NL49174880648261,€335850.16
f5180227-8b88-43e4-a99d-3599099a7c2d,NL89886134086870,NL23264631958973,€157343.62
960f2472-552e-410f-8545-57454aad9f8f,NL9537216100322,NL63118984994048,€756850.78
a800966e-0225-4d4e-95a9-4d6c4530d3a1,NL85240948785001,NL12498193087357,€692935.35
0cd3fdb9-cf9b-4258-82a7-d2b5480be512,NL27121260071721,NL55819277147705,€467662.98
fba59101-5028-4c2f-9b9a-b15e3d0301ad,NL43887776686326,NL65904400667893,€275319.54
2b98a2b3-5725-42b7-a9b4-e040f747cacd,NL90705276682056,NL7503070661393,€28457.07
973394b2-8ed7-45d4-9a6a-f8d3bd406553,NL3475025910308,NL40390081466364,€280602.98
f2397f4a-5afa-42ba-820c-11f72c1fb8af,NL818426503754,NL83501397486998,€779775.00
c1223479-03c1-4b3c-9238-07f867a7d7cc,NL77791602899074,NL96925021825231,€775225.17
94bb4dc3-ebb4-42fa-901a-2606f766265b,NL16363620266346,NL59157299589468,€334230.61
dd3ca10b-11e7-401f-91ad-0fe2e73a2a23,NL51472668899391,NL68356577237493,€352628.29
93c1600e-2c49-460b-99c5-f877684de85c,NL25102587326630,NL68986393686533,€555799.53
8bdd2c49-b704-4c0e-ab63-504c16a89927,NL1530393852756,NL89274548395370,€204280.25
562f9b19-8cd3-43e2-bd5d-adee2c8bebbc,NL4251477884309,NL95756052940068,€51496.42
0d9985c7-6d2f-4989-85f6-9104494ac7e7,NL12563044078055,NL66599508587672,€679493.12
fc58aaae-382e-4dcd-92ca-c024d095a07d,NL32809954988295,NL7186022908199,€12552.40
5e76710a-8c5f-46ff-bdf9-83672ebfd3fa,NL12301314223998,NL12007657175305,€787723.09
f91c9718-373f-433c-be45-90ed9d9bbaca,NL43735363375018,NL97939624892481,€380912.27
99c9c739-c5e4-4a75-8af3-3953679b9dce,NL96538056141894,NL13004542957230,€365455.06
780cc9ba-afb7-4863-867f-1e82fc9e9321,NL40006277881933,NL54165128824618,€17293.99
e8f51593-fd1e-489d-af4c-d3f862ddebb8,NL31419531951725,NL19494057790562,€17229.56
3301682c-62ef-4b0d-bc04-2b01d4d28846,NL110921375948,NL63579066039002,€492051.19
5262827f-699e-4a58-94f9-beac04a9e1f6,NL26566045618724,NL1400689982915,€660827.94
9135d049-a8d3-4112-b5be-f49227a9b3a0,NL15406709448007,NL21663422768126,€975225.93
868e844e-4762-4b00-a156-0db3d03bc157,NL51546506455101,NL4325247013227,€76935.36
f46639a5-fe6a-4a5d-a336-48923f47a9a7,NL2703028618512,NL18814595527946,€668269.06
c37d1638-3535-4410-badb-0ccf84e7e856,NL5607891249253,NL59935950834436,€935781.76
7ebf0e53-6570-4dec-8832-d58f3b97e740,NL91282200647423,NL67736104347326,€846865.28
3f28e0ed-4b3f-4cba-bf7c-543f02392a3d,NL94502543416209,NL69586533362877,€970998.03
dc27bec8-1c64-4b8b-ad72-bc23ca665f43,NL37118555414795,NL70475970348336,€706517.94
6b266951-6fe7-4d54-aef7-28e29f88a4e9,NL30224617287709,NL90209876162797,€627590.88
e55b0eed-6b0a-4290-8aca-f9ed656dd582,NL52671659552436,NL67772409551661,€355618.43
cf889f3b-f0ba-487d-80b5-e8079d376263,NL94131207677510,NL75636956417241,€729219.64
eeba30af-4428-4430-abb1-ed8c8db400db,NL49764918618203,NL43121559043505,€676873.65
6c09976e-16d2-4133-8185-71b3c1c59aa2,NL46799850165168,NL38108042793082,€695481.45
26e6fd1d-a1ef-46fe-83f7-5cc60ae1f792,NL82583121661112,NL24298598034445,€957555.63
46eb104b-2fe8-462e-829a-865bce2ed5d5,NL11243795533948,NL4309509866255,€748755.56
5b676765-1940-4c5e-96d9-626377a8a3e7,NL28849850707431,NL20916226509912,€713004.17
2eac534c-a4a8-423c-9117-fc81544f55ec,NL77692646001255,NL95004644334760,€669304.82
2edbf201-fedb-4491-a946-2db9736d2441,NL73551627111411,NL1598964747608,€208448.41
c7f60ed9-7306-4c84-aeba-87c04c58039a,NL23211940157172,NL65563717514664,€262895.62
6a421dc7-3113-44e7-9403-8801ee37e662,NL89443577676344,NL52410576540019,€693606.58
b3174f48-b858-4d8b-a6a0-30b14e15ac01,NL89050954811070,NL51094344216215,€164400.86
98bb81d9-3255-4652-bf0e-45064c93c647,NL7332558453984,NL26900231607106,€294738.14
c5978363-34c8-417c-ba3b-d5b3b55e7612,NL82672234035167,NL11713254086606,€939363.80
351347ab-f9f3-43ff-92fc-ce3db7c4f594,NL21456423670968,NL98554935065888,€528713.91
56be728d-bf17-4682-abc4-0718d85da850,NL11928239151939,NL23687006689563,€996993.15
e5947e4b-44e1-4a1c-aee8-ee708ef793e4,NL27654000854457,NL30952898947816,€533000.32
c69477ac-d9a8-4867-bda0-c1a39a7db88c,NL54573039511656,NL60894847845719,€344141.61
fa1fd151-956f-40a7-99a6-c872283a392d,NL83767739960380,NL57521588892783,€52448.13
3b847274-25ad-49b7-9246-6ed9a1b39640,NL55837913992447,NL55845780450379,€674655.24
c77c0179-e9a2-4cf8-bd5d-65bfed542e0b,NL47499462875700,NL79563366726848,€991823.03
2ed5c186-8903-42e5-9e9e-4b622645629c,NL41623545818400,NL10396486558471,€992793.35
f44a4276-ac06-4295-b2f4-cab047fb3a39,NL63423197545002,NL70269143295631,€320881.47
54b52573-9622-474c-bfb4-46b3527b6b5d,NL97556320353577,NL90880864024458,€18160.14
dab93324-7571-4f91-8baf-8a563fdf08c1,NL38215916424400,NL40248703366437,€809776.89
57c576c6-70c4-4e54-8f69-bdc0bd516f17,NL80978200966797,NL80233797902999,€754094.14
07147383-cc71-4340-bf39-7b68de3b275a,NL76247279586363,NL10316179443907,€65547.33
eb786fcd-b0d3-4205-9561-4b8300131ed8,NL63467968276971,NL50697050116157,€853194.11
df7870ac-4a09-4269-941d-5c85983d467a,NL1277411756575,NL75642104345516,€551704.07
832cb189-09da-4217-9dc6-531c581777ca,NL56674838780886,NL18159292615227,€8050.18
8388cbad-0e47-43f1-a6b4-a506e1d24f6b,NL41481655527017,NL78602094153569,€617574.23
45e1208e-cdfc-4493-9d86-7e13a3e77097,NL211194748723,NL69029127159377,€846467.07
87dd80f1-e2cd-4f51-8b47-0bf97544b513,NL68793273602325,NL40782627709922,€588359.00
f2cbb8e4-f5d8-4f2b-bfb8-f0a8534d0cfd,NL3487133057247,NL53461880210433,€740468.70
d7367c7f-6207-4705-8e3e-db9aab7df9a7,NL75982737127135,NL32136907474800,€822486.17
d897708d-2d26-4151-8534-e50736eef556,NL878282653127,NL62402697948729,€547658.32
19c9b8da-f20a-4978-ba29-7c21f7d7eae3,NL55395051067666,NL2957612539369,€27961.67
379b5d64-b9f5-457c-9800-b18dd1f847ea,NL79360294909847,NL1100344430773,€791775.90
1fc70888-5bdd-424a-b956-1dad0c147fa6,NL75319247018799,NL89929130423522,€877201.21
de936c29-3da0-41bd-8db1-cea0278748ca,NL67861449531699,NL88500512261974,€480091.00
ff85f9be-3d6f-42e9-b8e2-dabfea1c18c3,NL63278916812725,NL80754903409618,€505039.28
87acf88b-bd6d-47a6-870b-5a98d3ec2fa0,NL92264725777809,NL11971374682853,€333202.54
09ed0694-c926-4dc5-9a81-61550bd3dde0,NL39318815414535,NL84452549135168,€661289.47
7671f995-0e4b-4211-81ba-5865a09034dd,NL40991784072949,NL85733615462336,€445668.05
59edbe6c-c90a-4ccf-aff2-3ad75ae7108c,NL6418287722834,NL44133457654320,€317970.49
fc64560d-9d51-4825-b3d3-527a94b4f013,NL12215776811057,NL68911806625526,€963597.11
c1f4a472-bc24-4907-8c8f-8dbca30e8ac1,NL10120658687480,NL38779858269306,€326095.72
b6294507-84fa-41e1-a467-cd169acc301c,NL88558202338749,NL43463477313241,€889488.62
80e32f63-11d6-462d-8375-411668c80ef0,NL27385359159190,NL47288261728305,€554365.17
1f748fcc-6735-4c7a-aa8c-458d700bcfd6,NL10509584021682,NL98469108988288,€288129.02
932a5fee-0231-4873-9663-88c28c0c49ab,NL64365386085195,NL22302882115512,€780924.32
40364e35-b924-4b32-afeb-f5d680e2de8f,NL31280131446445,NL78928058879245,€287982.24
a7b9ed6b-a2c5-40a4-b2df-169dc50265fa,NL8787708535078,NL14598604288564,€596913.83
5506de91-1ff9-4897-8d94-ee6b4a1c38d7,NL10546217858075,NL14737938898106,€970064.55
6a62f428-0c01-4e3b-979b-03079f5558a1,NL53077006594277,NL59823691370386,€303431.70
a9bb7344-6f4d-48ba-86e4-7905ad77734e,NL58427123490668,NL91831401396562,€182459.18
64d06654-220b-482a-9c24-396bcd2719f5,NL50714560717500,NL82772964657854,€790389.72
23477207-6848-4c8b-ae23-2ffdfb621dcf,NL22618240271178,NL53767351926068,€265737.05
38c6240f-82b0-4a15-ba75-bfd3cba08089,NL14717650104046,NL69824089981514,€728668.97
